,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
4389,15.35,0.13064231,1,35,0,2,89.883,1,0,0,0
4390,9.1,0.055382616,2,33,2,0,683.1108,0,1,0,0
4391,6.13,0.0,1,23,0,2,1348.245,0,1,0,0
4392,10.65,0.041970938,1,35,0,2,111.8544,1,0,0,0
4393,19.2,0.005583951,4,33,2,0,4514.124,0,1,0,0
4394,8.895,0.075757177,4,11,1,0,937.4464,0,0,1,0
4395,19.75,0.012467648,4,21,1,2,2458.1336,0,1,0,0
4396,10.895,0.137368051,4,11,1,0,4745.8224,0,0,1,0
4397,7.325,0.092933158,1,35,1,0,3466.1548,0,0,0,1
4398,10.3,0.117593973,3,13,0,1,2503.408,0,1,0,0
4399,19.1,0.026018497,3,13,0,1,3089.9778,0,1,0,0
4400,4.555,0.034410585,2,21,1,2,1342.2528,0,1,0,0
4401,9.8,0.02426524,2,35,1,0,3938.8728,0,0,0,1
4402,16.2,0.176175402,3,13,0,1,2021.3688,0,1,0,0
4403,8.975,0.088257771,1,22,0,0,170.4448,1,0,0,0
4404,21.1,0.020750867,2,21,1,2,1927.491,0,1,0,0
4405,17.75,0.111527348,2,18,0,1,873.5296,0,1,0,0
4406,12.8,0.114318263,3,11,1,0,421.4514,0,0,1,0
4407,6.905,0.038363204,2,13,0,1,587.2356,0,1,0,0
4408,10.195,0.245483691,2,22,0,0,280.9676,1,0,0,0
4409,5.785,0.053930934,1,21,1,2,878.856,0,1,0,0
4410,15.2,0.018942606,4,35,1,0,6636.6944,0,0,0,1
4411,7.96,0.028339599,3,33,2,0,1779.6834,0,1,0,0
4412,8.3,0.030151351,2,23,0,2,492.692,0,1,0,0
4413,5.46,0.107274301,3,18,0,1,3900.9222,0,1,0,0
4414,13.35,0.102670882,4,21,1,2,3435.528,0,1,0,0
4415,5.46,0.032177405,3,23,0,2,5219.872,0,1,0,0
4416,19.35,0.039734882,3,35,1,0,4913.604,0,0,0,1
4417,20.75,0.083536989,3,33,2,0,4149.9314,0,1,0,0
4418,6.59,0.026225693,2,21,1,2,2530.7058,0,1,0,0
4419,7.55,0.0273235,3,13,0,1,1837.608,0,1,0,0
4420,20.85,0.03747983,4,18,0,1,2131.2258,0,1,0,0
4421,18.85,0.168531813,4,13,0,1,2916.204,0,1,0,0
4422,15.2,0.021293909,4,11,1,0,1528.6768,0,0,1,0
4423,10.1,0.030269774,3,18,0,1,2934.8464,0,1,0,0
4424,10.0,0.025822315,4,16,0,1,3171.8712,0,1,0,0
4425,8.985,0.183688161,2,21,1,2,998.7,0,1,0,0
4426,11.5,0.125579201,2,16,0,1,1105.8938,0,1,0,0
4427,20.1,0.077079177,1,35,1,0,918.804,0,0,0,1
4428,19.85,0.026074491,1,11,1,0,575.2512,0,0,1,0
4429,21.1,0.010593469,4,33,2,0,3739.1328,0,1,0,0
4430,4.555,0.034357169,2,23,0,2,2684.5056,0,1,0,0
4431,20.85,0.037396901,4,16,0,1,2712.4692,0,1,0,0
4432,7.905,0.064011067,4,33,2,0,4567.388,0,1,0,0
4433,6.78,0.085981978,4,18,0,1,5480.8656,0,1,0,0
4434,11.65,0.040318693,4,35,1,0,5033.448,0,0,0,1
4435,15.0,0.161762835,4,18,0,1,2581.9724,0,1,0,0
4436,17.6,0.104878967,3,23,0,2,2456.802,0,1,0,0
4437,13.8,0.107469819,1,22,0,0,227.7036,1,0,0,0
4438,5.11,0.034868095,3,16,0,1,2120.573,0,1,0,0
4439,8.71,0.046079575,1,18,0,1,407.4696,0,1,0,0
4440,7.235,0.058083831,2,33,2,0,230.3668,0,1,0,0
4441,12.3,0.064618976,1,23,0,2,1286.3256,0,1,0,0
4442,6.96,0.077178965,1,16,0,1,2189.1504,0,1,0,0
4443,18.0,0.142910689,1,21,1,2,1859.5794,0,1,0,0
4444,6.28,0.027682047,1,33,2,0,1744.396,0,1,0,0
4445,10.5,0.142511272,3,16,0,1,2246.4092,0,1,0,0
4446,14.15,0.09557165,3,18,0,1,4106.6544,0,1,0,0
4447,9.8,0.02316823,1,22,0,0,186.424,1,0,0,0
4448,15.85,0.061045133,1,33,2,0,181.0976,0,1,0,0
4449,10.3,0.011148865,1,18,0,1,778.986,0,1,0,0
4450,17.6,0.058091269,3,23,0,2,2947.4966,0,1,0,0
4451,8.1,0.019672774,1,35,1,0,1918.8356,0,0,0,1
4452,10.3,0.078678276,3,33,2,0,3705.177,0,1,0,0
4453,9.195,0.117667492,3,21,1,2,1283.6624,0,1,0,0
4454,12.8,0.069902438,4,11,1,0,3410.2276,0,0,1,0
4455,10.0,0.037757166,2,16,0,1,1284.994,0,1,0,0
4456,17.25,0.107021498,1,16,0,1,785.644,0,1,0,0
4457,10.6,0.032892112,1,35,1,0,1518.024,0,0,0,1
4458,20.2,0.100477461,4,13,0,1,2245.0776,0,1,0,0
4459,7.5,0.036228067,3,16,0,1,4427.57,0,1,0,0
4460,7.895,0.094488485,2,33,2,0,1230.3984,0,1,0,0
4461,15.75,0.055154296,4,11,1,0,1174.4712,0,0,1,0
4462,7.865,0.106907604,3,35,0,2,493.3578,1,0,0,0
4463,13.65,0.073060301,4,18,0,1,2570.6538,0,1,0,0
4464,20.1,0.077439606,1,16,0,1,980.0576,0,1,0,0
4465,13.65,0.080968973,4,11,1,0,2609.936,0,0,1,0
4466,12.3,0.106492562,3,21,1,2,1395.5168,0,1,0,0
4467,6.885,0.139330557,2,35,1,0,3426.2068,0,0,0,1
4468,21.35,0.068822477,4,23,0,2,7028.8506,0,1,0,0
4469,7.72,0.074669288,1,33,2,0,1402.1748,0,1,0,0
4470,12.1,0.025834128,3,22,0,0,164.4526,1,0,0,0
4471,14.85,0.035227697,3,33,2,0,2085.9514,0,1,0,0
4472,7.725,0.050901814,2,35,0,2,365.5242,1,0,0,0
4473,16.0,0.072965144,4,11,1,0,4607.336,0,0,1,0
4474,8.395,0.039492207,2,23,0,2,1091.2462,0,1,0,0
4475,7.365,0.042552205,4,16,0,1,3395.58,0,1,0,0
4476,20.5,0.020587886,1,33,2,0,1797.66,0,1,0,0
4477,18.25,0.130095044,4,22,0,0,517.9924,1,0,0,0
4478,16.0,0.040747616,2,35,1,0,4093.3384,0,0,0,1
4479,7.475,0.013146636,4,18,0,1,2804.3496,0,1,0,0
4480,12.15,0.02176755,3,18,0,1,3797.7232,0,1,0,0
4481,7.97,0.0,3,11,1,0,5690.5926,0,0,1,0
4482,15.25,0.08995645,4,21,1,2,3235.788,0,1,0,0
4483,16.35,0.062665642,4,11,1,0,1579.9434,0,0,1,0
4484,11.1,0.176182345,3,16,0,1,1901.5248,0,1,0,0
4485,11.8,0.022843501,3,23,0,2,4621.9836,0,1,0,0
4486,14.3,0.034411238,2,23,0,2,782.9808,0,1,0,0
4487,13.65,0.0,1,13,0,1,755.0172,0,1,0,0
4488,16.75,0.128861359,1,16,0,1,1406.1696,0,1,0,0
4489,16.25,0.078290271,1,21,1,2,1194.4452,0,1,0,0
4490,18.0,0.008539208,1,16,0,1,402.809,0,1,0,0
4491,20.2,0.100095288,2,22,0,0,127.1678,1,0,0,0
4492,15.0,0.046447328,2,21,1,2,2436.828,0,1,0,0
4493,7.55,0.030794774,2,35,1,0,4532.7664,0,0,0,1
4494,16.85,0.159081735,4,35,1,0,4649.9472,0,0,0,1
4495,14.15,0.034705807,4,35,1,0,4873.656,0,0,0,1
4496,13.0,0.154487495,1,13,0,1,1246.3776,0,1,0,0
4497,14.65,0.072178679,4,21,1,2,5233.188,0,1,0,0
4498,14.5,0.061686402,3,35,1,0,5229.1932,0,0,0,1
4499,5.88,0.003599378,3,18,0,1,3075.996,0,1,0,0
4500,12.35,0.026832182,1,13,0,1,1332.2658,0,1,0,0
4501,9.0,0.019616991,3,13,0,1,2526.711,0,1,0,0
4502,10.395,0.05226427,3,22,0,0,158.4604,1,0,0,0
4503,10.195,0.112203445,2,16,0,1,1697.79,0,1,0,0
4504,15.6,0.171761077,2,35,1,0,5351.0346,0,0,0,1
4505,9.695,0.114170506,3,18,0,1,1743.0644,0,1,0,0
4506,19.35,0.082266419,1,23,0,2,340.2238,0,1,0,0
4507,16.7,0.038685176,3,11,1,0,2770.3938,0,0,1,0
4508,5.985,0.095795326,2,23,0,2,508.6712,0,1,0,0
4509,8.85,0.026814124,2,22,0,0,210.3928,1,0,0,0
4510,15.7,0.045203854,3,23,0,2,1617.894,0,1,0,0
4511,12.5,0.020697723,4,23,0,2,5773.1518,0,1,0,0
4512,19.35,0.027827268,1,11,1,0,383.5008,0,0,1,0
4513,7.72,0.074883035,1,18,0,1,1090.5804,0,1,0,0
4514,17.2,0.156298858,3,23,0,2,1283.6624,0,1,0,0
4515,9.0,0.019412192,3,35,1,0,4379.6324,0,0,0,1
4516,11.0,0.105324246,2,35,1,0,3237.1196,0,0,0,1
4517,10.5,0.019227816,3,35,0,2,331.5684,1,0,0,0
4518,8.895,0.044093978,4,22,0,0,1041.977,1,0,0,0
4519,20.2,0.117599259,4,18,0,1,3338.987,0,1,0,0
4520,20.5,0.036140297,2,23,0,2,2302.3364,0,1,0,0
4521,17.6,0.104791689,3,33,2,0,3111.9492,0,1,0,0
4522,11.15,0.057021156,2,21,1,2,2011.3818,0,1,0,0
4523,6.59,0.026058181,2,35,1,0,3374.2744,0,0,0,1
4524,19.6,0.12829573,3,18,0,1,2013.3792,0,1,0,0
4525,10.895,0.03263762,3,13,0,1,1895.5326,0,1,0,0
4526,13.85,0.034765901,2,13,0,1,1853.5872,0,1,0,0
4527,15.1,0.095696334,3,13,0,1,2693.8268,0,1,0,0
4528,15.0,0.071371458,2,23,0,2,1384.1982,0,1,0,0
4529,12.85,0.022696131,3,11,1,0,2706.477,0,0,1,0
4530,16.85,0.267565911,4,22,0,0,1162.4868,1,0,0,0
4531,15.5,0.053327763,1,33,2,0,865.54,0,1,0,0
4532,15.85,0.007145063,1,16,0,1,479.376,0,1,0,0
4533,21.2,0.071076055,3,13,0,1,5469.547,0,1,0,0
4534,13.35,0.139426044,3,16,0,1,3877.6192,0,1,0,0
4535,6.11,0.151925271,1,16,0,1,624.5204,0,1,0,0
4536,13.0,0.099479703,1,21,1,2,652.484,0,1,0,0
4537,11.5,0.045900448,2,35,1,0,2844.2976,0,0,0,1
4538,6.465,0.21799414,4,35,0,2,1324.942,1,0,0,0
4539,6.425,0.010454459,2,21,1,2,1406.1696,0,1,0,0
4540,15.1,0.172641213,4,35,1,0,5303.097,0,0,0,1
4541,12.0,0.075701524,2,18,0,1,2105.2596,0,1,0,0
4542,7.535,0.081914677,2,21,1,2,3835.008,0,1,0,0
4543,7.68,0.071010513,4,21,1,2,5195.2374,0,1,0,0
4544,14.7,0.072444983,1,18,0,1,194.4136,0,1,0,0
4545,10.3,0.069981909,4,33,2,0,6079.4198,0,1,0,0
4546,13.8,0.06457046,1,13,0,1,1669.8264,0,1,0,0
4547,10.1,0.024159767,2,16,0,1,815.605,0,1,0,0
4548,7.785,0.089210159,1,13,0,1,1328.271,0,1,0,0
4549,13.8,0.097611115,1,13,0,1,679.116,0,1,0,0
4550,11.8,0.058975504,1,11,1,0,966.7416,0,0,1,0
4551,10.5,0.027430696,3,13,0,1,3593.3226,0,1,0,0
4552,13.65,0.0,1,35,0,2,400.8116,1,0,0,0
4553,19.7,0.038815341,2,18,0,1,1887.543,0,1,0,0
4554,16.25,0.152632413,2,35,0,2,96.541,1,0,0,0
4555,12.15,0.021618297,3,35,1,0,2476.776,0,0,0,1
4556,15.1,0.096491904,2,11,1,0,1854.9188,0,0,1,0
4557,16.2,0.033568871,1,13,0,1,2162.5184,0,1,0,0
4558,11.3,0.054507422,2,33,2,0,666.4658,0,1,0,0
4559,11.1,0.063079544,3,35,0,2,351.5424,1,0,0,0
4560,13.15,0.064208126,3,35,0,2,181.0976,1,0,0,0
4561,19.7,0.041974489,2,13,0,1,2183.824,0,1,0,0
4562,20.6,0.048207431,4,13,0,1,2065.3116,0,1,0,0
4563,9.5,0.041065647,4,13,0,1,4697.8848,0,1,0,0
4564,13.5,0.128709014,2,33,2,0,1846.9292,0,1,0,0
4565,13.65,0.03596071,4,23,0,2,1665.8316,0,1,0,0
4566,7.27,0.046520703,2,33,2,0,591.2304,0,1,0,0
4567,7.39,0.210596485,3,35,0,2,143.147,1,0,0,0
4568,6.86,0.03674399,4,13,0,1,6201.927,0,1,0,0
4569,14.7,0.072238195,1,33,2,0,972.068,0,1,0,0
4570,18.75,0.034141213,4,35,1,0,3419.5488,0,0,0,1
4571,9.195,0.101500374,1,18,0,1,679.116,0,1,0,0
4572,14.15,0.042246575,1,21,1,2,1104.5622,0,1,0,0
4573,12.3,0.058105769,1,16,0,1,1777.686,0,1,0,0
4574,11.8,0.170141787,2,33,2,0,2303.668,0,1,0,0
4575,13.6,0.049579883,2,16,0,1,1965.4416,0,1,0,0
4576,11.6,0.0,3,21,1,2,1955.4546,0,1,0,0
4577,15.0,0.058725134,1,13,0,1,407.4696,0,1,0,0
4578,7.0,0.0,2,21,1,2,1384.864,0,1,0,0
4579,13.1,0.075695552,3,21,1,2,1504.0422,0,1,0,0
4580,11.3,0.007321067,4,13,0,1,2570.6538,0,1,0,0
4581,12.3,0.009463757,1,13,0,1,1245.046,0,1,0,0
4582,10.0,0.021407511,4,33,2,0,3495.45,0,1,0,0
4583,5.155,0.145669556,4,35,0,2,743.0328,1,0,0,0
4584,6.98,0.041273236,1,11,1,0,982.7208,0,0,1,0
4585,19.0,0.128090139,2,23,0,2,1376.2086,0,1,0,0
4586,17.0,0.135707553,3,16,0,1,2053.3272,0,1,0,0
4587,15.15,0.027774002,3,16,0,1,3159.8868,0,1,0,0
4588,19.6,0.07278643,1,35,0,2,191.7504,1,0,0,0
4589,8.325,0.029640604,1,35,1,0,1543.3244,0,0,0,1
4590,8.355,0.187939003,3,18,0,1,1029.9926,0,1,0,0
4591,12.15,0.14492016,4,33,2,0,1800.3232,0,1,0,0
4592,17.25,0.125419157,1,21,1,2,399.48,0,1,0,0
4593,6.46,0.049121972,3,33,2,0,2916.204,0,1,0,0
4594,6.03,0.0,3,35,1,0,3719.1588,0,0,0,1
4595,5.78,0.074149074,4,23,0,2,5273.136,0,1,0,0
4596,18.7,0.04604992,3,33,2,0,3354.3004,0,1,0,0
4597,19.2,0.035384612,3,13,0,1,3428.2042,0,1,0,0
4598,13.35,0.038340116,4,35,1,0,7150.692,0,0,0,1
4599,18.0,0.0,1,35,0,2,161.1236,1,0,0,0
4600,18.2,0.049080853,3,35,1,0,4602.6754,0,0,0,1
4601,12.3,0.076183667,4,35,1,0,3695.19,0,0,0,1
4602,7.35,0.028711412,1,11,1,0,377.5086,0,0,1,0
4603,20.35,0.0,1,23,0,2,1787.0072,0,1,0,0
4604,14.1,0.12517151,1,35,1,0,3139.9128,0,0,0,1
4605,17.85,0.037826873,4,23,0,2,2285.0256,0,1,0,0
4606,4.615,0.101747034,4,33,2,0,4660.6,0,1,0,0
4607,15.0,0.0,1,16,0,1,679.116,0,1,0,0
4608,6.575,0.075142108,3,35,1,0,3773.7544,0,0,0,1
4609,12.1,0.061424738,1,11,1,0,1049.9666,0,0,1,0
4610,11.65,0.040597054,4,18,0,1,1864.24,0,1,0,0
4611,14.0,0.041556697,2,35,0,2,307.5996,1,0,0,0
4612,15.5,0.126791761,4,22,0,0,527.3136,1,0,0,0
4613,9.195,0.117484834,3,23,0,2,2406.867,0,1,0,0
4614,15.1,0.106097275,1,11,1,0,123.8388,0,0,1,0
4615,5.095,0.129395895,2,33,2,0,1826.2894,0,1,0,0
4616,15.1,0.100265027,3,11,1,0,3323.0078,0,0,1,0
4617,12.1,0.011557563,3,21,1,2,3453.5046,0,1,0,0
4618,6.235,0.119157788,4,11,1,0,2103.928,0,0,1,0
4619,15.0,0.077622622,2,22,0,0,243.6828,1,0,0,0
4620,10.5,0.041194986,1,35,1,0,1235.7248,0,0,0,1
4621,10.65,0.085135953,4,23,0,2,3685.8688,0,1,0,0
4622,9.8,0.106816919,2,22,0,0,463.3968,1,0,0,0
4623,18.25,0.04421348,3,33,2,0,1038.648,0,1,0,0
4624,15.35,0.013745883,1,35,1,0,1534.0032,0,0,0,1
4625,19.6,0.094308058,4,21,1,2,3551.3772,0,1,0,0
4626,17.0,0.026622757,3,18,0,1,3149.234,0,1,0,0
4627,9.6,0.014234595,4,21,1,2,4727.18,0,1,0,0
4628,8.51,0.078526225,3,21,1,2,5000.8238,0,1,0,0
4629,5.88,0.0249887,3,11,1,0,447.4176,0,0,1,0
4630,8.905,0.143712172,1,11,1,0,1151.1682,0,0,1,0
4631,5.695,0.067373081,4,35,1,0,3083.9856,0,0,0,1
4632,8.85,0.053822086,3,33,2,0,2554.0088,0,1,0,0
4633,20.7,0.043011277,3,11,1,0,3364.9532,0,0,1,0
4634,8.42,0.123557061,4,35,0,2,215.7192,1,0,0,0
4635,6.3,0.127968205,4,11,1,0,3984.813,0,0,1,0
4636,17.5,0.007570599,3,11,1,0,2187.153,0,0,1,0
4637,20.25,0.0,1,35,0,2,372.848,1,0,0,0
4638,5.765,0.081996785,1,16,0,1,540.6296,0,1,0,0
4639,17.75,0.067777778,4,11,1,0,3169.208,0,0,1,0
4640,5.035,0.080362549,4,13,0,1,4326.3684,0,1,0,0
4641,8.355,0.013929059,2,23,0,2,2221.1088,0,1,0,0
4642,6.13,0.077169953,1,13,0,1,1225.072,0,1,0,0
4643,10.5,0.0,3,23,0,2,1438.128,0,1,0,0
4644,12.5,0.112681821,2,11,1,0,3235.788,0,0,1,0
4645,9.195,0.10080442,1,35,1,0,1041.3112,0,0,0,1
4646,20.75,0.02512588,3,16,0,1,890.8404,0,1,0,0
4647,6.305,0.122519571,1,35,1,0,2363.59,0,0,0,1
4648,13.35,0.15021128,3,13,0,1,2696.49,0,1,0,0
4649,7.96,0.028357839,3,16,0,1,4530.1032,0,1,0,0
4650,8.92,0.130663423,3,13,0,1,2117.244,0,1,0,0
4651,6.635,0.006335942,2,21,1,2,2048.6666,0,1,0,0
4652,15.5,0.032845997,2,33,2,0,3215.814,0,1,0,0
4653,6.13,0.076735903,1,23,0,2,1225.072,0,1,0,0
4654,7.315,0.01530184,3,23,0,2,1378.206,0,1,0,0
4655,16.0,0.029377239,1,22,0,0,94.5436,1,0,0,0
4656,16.85,0.233356571,3,22,0,0,439.428,1,0,0,0
4657,15.85,0.137053947,2,11,1,0,1047.3034,0,0,1,0
4658,15.0,0.0,1,23,0,2,543.2928,0,1,0,0
4659,19.1,0.177236497,3,16,0,1,2586.633,0,1,0,0
4660,19.0,0.111830282,2,33,2,0,952.7598,0,1,0,0
4661,13.5,0.0,1,21,1,2,1211.756,0,1,0,0
4662,16.75,0.008204465,2,21,1,2,2342.9502,0,1,0,0
4663,5.26,0.02439015,2,35,1,0,3207.8244,0,0,0,1
4664,9.195,0.064143995,1,18,0,1,1691.132,0,1,0,0
4665,19.35,0.033275634,3,13,0,1,2432.8332,0,1,0,0
4666,11.8,0.107662745,4,13,0,1,2890.9036,0,1,0,0
4667,10.6,0.01115195,1,13,0,1,167.7816,0,1,0,0
4668,13.65,0.013064516,2,18,0,1,1382.2008,0,1,0,0
4669,14.85,0.009954237,3,21,1,2,2659.871,0,1,0,0
4670,15.2,0.021214364,1,35,0,2,97.2068,1,0,0,0
4671,13.5,0.067859568,1,16,0,1,1599.9174,0,1,0,0
4672,5.635,0.103481775,3,18,0,1,1797.66,0,1,0,0
4673,7.405,0.015358176,1,13,0,1,1459.4336,0,1,0,0
4674,17.35,0.293066133,3,35,0,2,351.5424,1,0,0,0
4675,11.35,0.030981392,1,13,0,1,708.4112,0,1,0,0
4676,20.75,0.0,3,35,1,0,7741.9224,0,0,0,1
4677,16.1,0.013623294,2,18,0,1,1186.4556,0,1,0,0
4678,17.7,0.041098734,1,11,1,0,487.3656,0,0,1,0
4679,13.1,0.01209726,4,16,0,1,3225.801,0,1,0,0
4680,14.3,0.034382602,2,33,2,0,2251.0698,0,1,0,0
4681,9.6,0.035406842,4,35,1,0,8262.578,0,0,0,1
4682,8.6,0.090374342,2,18,0,1,1946.7992,0,1,0,0
4683,5.78,0.074451126,4,11,1,0,6327.7632,0,0,1,0
4684,8.195,0.031467128,1,18,0,1,2313.655,0,1,0,0
4685,13.65,0.078786674,3,23,0,2,3355.632,0,1,0,0
4686,17.35,0.056032247,2,18,0,1,1619.2256,0,1,0,0
4687,20.25,0.058935522,4,23,0,2,2463.46,0,1,0,0
4688,10.395,0.064577332,4,35,0,2,687.1056,1,0,0,0
4689,16.1,0.034306962,4,23,0,2,3815.034,0,1,0,0
4690,5.785,0.053586458,1,35,1,0,966.7416,0,0,0,1
4691,17.6,0.076431919,2,11,1,0,2025.3636,0,0,1,0
4692,18.0,0.039090105,3,18,0,1,4119.9704,0,1,0,0
4693,12.5,0.031549131,2,22,0,0,197.0768,1,0,0,0
4694,9.065,0.115233813,2,33,2,0,2856.282,0,1,0,0
4695,16.85,0.159825617,4,16,0,1,4262.4516,0,1,0,0
4696,16.0,0.073080167,4,13,0,1,2534.0348,0,1,0,0
4697,9.3,0.066727717,3,33,2,0,2371.5796,0,1,0,0
4698,6.215,0.012146608,1,16,0,1,782.9808,0,1,0,0
4699,20.1,0.022552083,4,13,0,1,6831.108,0,1,0,0
4700,8.77,0.047036036,3,13,0,1,2759.0752,0,1,0,0
4701,16.25,0.087158654,2,16,0,1,2220.443,0,1,0,0
4702,15.15,0.027756137,3,33,2,0,2106.5912,0,1,0,0
4703,13.15,0.092589917,3,33,2,0,1901.5248,0,1,0,0
4704,12.15,0.0,2,33,2,0,1514.695,0,1,0,0
4705,16.2,0.077427883,1,35,0,2,41.9454,1,0,0,0
4706,20.85,0.121227447,4,16,0,1,4306.3944,0,1,0,0
4707,18.2,0.066284519,4,16,0,1,3486.1288,0,1,0,0
4708,8.3,0.03549838,1,11,1,0,455.4072,0,0,1,0
4709,6.195,0.072131519,2,18,0,1,2892.2352,0,1,0,0
4710,15.1,0.0,4,18,0,1,2830.3158,0,1,0,0
4711,11.5,0.021020616,2,18,0,1,2782.3782,0,1,0,0
4712,19.0,0.111902259,2,16,0,1,1905.5196,0,1,0,0
4713,10.5,0.071548187,2,11,1,0,602.549,0,0,1,0
4714,8.8,0.071540443,4,21,1,2,2508.7344,0,1,0,0
4715,9.0,0.121765124,4,35,0,2,264.9884,1,0,0,0
4716,17.75,0.014609738,3,18,0,1,3182.524,0,1,0,0
4717,6.635,0.080697998,1,35,0,2,37.9506,1,0,0,0
4718,17.75,0.156802171,4,16,0,1,4326.3684,0,1,0,0
4719,20.75,0.024144862,2,16,0,1,2093.941,0,1,0,0
4720,16.7,0.062297249,1,11,1,0,592.562,0,0,1,0
4721,7.36,0.052058711,1,35,1,0,1145.176,0,0,0,1
4722,13.85,0.031402114,1,18,0,1,319.584,0,1,0,0
4723,15.35,0.113217223,4,23,0,2,1725.7536,0,1,0,0
4724,12.1,0.0,3,16,0,1,3044.7034,0,1,0,0
4725,12.15,0.0,2,11,1,0,1398.18,0,0,1,0
4726,13.35,0.031139933,1,35,0,2,303.6048,1,0,0,0
4727,16.35,0.013363902,2,16,0,1,1917.504,0,1,0,0
4728,6.055,0.030952737,3,35,1,0,3048.6982,0,0,0,1
4729,7.27,0.07136748,2,11,1,0,2277.036,0,0,1,0
4730,13.8,0.058192802,4,21,1,2,5896.3248,0,1,0,0
4731,20.25,0.022976493,4,21,1,2,4086.0146,0,1,0,0
4732,9.3,0.111220521,1,23,0,2,968.739,0,1,0,0
4733,14.15,0.037967687,2,21,1,2,1618.5598,0,1,0,0
4734,5.4,0.0,3,35,1,0,2302.3364,0,0,0,1
4735,8.115,0.032158866,3,23,0,2,1713.7692,0,1,0,0
4736,7.42,0.045068892,4,35,0,2,945.436,1,0,0,0
4737,11.1,0.033176087,2,18,0,1,1896.1984,0,1,0,0
4738,12.5,0.018845298,2,16,0,1,2759.0752,0,1,0,0
4739,9.8,0.056375879,1,16,0,1,1006.6896,0,1,0,0
4740,19.7,0.161356273,4,11,1,0,2805.0154,0,0,1,0
4741,14.3,0.034605882,2,13,0,1,2153.1972,0,1,0,0
4742,19.75,0.033942546,4,21,1,2,4460.1942,0,1,0,0
4743,18.5,0.025740259,1,33,2,0,1605.9096,0,1,0,0
4744,6.635,0.026938317,3,35,1,0,4012.1108,0,0,0,1
4745,12.35,0.033754478,4,16,0,1,3361.6242,0,1,0,0
4746,18.0,0.015375557,3,35,1,0,4278.4308,0,0,0,1
4747,5.365,0.140458316,3,21,1,2,3263.7516,0,1,0,0
4748,7.27,0.046333982,2,35,1,0,2660.5368,0,0,0,1
4749,20.5,0.0,1,16,0,1,908.1512,0,1,0,0
4750,8.71,0.139228412,1,23,0,2,1198.44,0,1,0,0
4751,7.97,0.0,2,35,1,0,1833.6132,0,0,0,1
4752,16.0,0.0,1,13,0,1,756.3488,0,1,0,0
4753,17.6,0.00799436,3,33,2,0,3793.7284,0,1,0,0
4754,20.7,0.121767168,2,18,0,1,353.5398,0,1,0,0
4755,13.0,0.030083482,1,16,0,1,1557.972,0,1,0,0
4756,20.2,0.118025091,4,13,0,1,2553.343,0,1,0,0
4757,20.35,0.060649213,4,33,2,0,2812.3392,0,1,0,0
4758,18.6,0.151931742,2,33,2,0,1105.8938,0,1,0,0
4759,15.0,0.063831013,1,35,1,0,1304.968,0,0,0,1
4760,13.35,0.103091351,4,13,0,1,2519.3872,0,1,0,0
4761,17.85,0.052389407,2,11,1,0,2817.6656,0,0,1,0
4762,16.35,0.013355306,2,33,2,0,2024.032,0,1,0,0
4763,14.85,0.019550858,4,18,0,1,4207.856,0,1,0,0
4764,21.25,0.01005532,3,13,0,1,2756.412,0,1,0,0
4765,14.15,0.034845668,4,33,2,0,3167.8764,0,1,0,0
4766,17.2,0.025162022,3,16,0,1,1765.7016,0,1,0,0
4767,13.15,0.022685222,3,35,1,0,4314.384,0,0,0,1
4768,10.85,0.162571649,2,18,0,1,529.311,0,1,0,0
4769,20.35,0.014825605,4,23,0,2,4206.5244,0,1,0,0
4770,16.35,0.058034349,2,22,0,0,253.004,1,0,0,0
4771,9.3,0.043785694,4,23,0,2,3057.3536,0,1,0,0
4772,19.5,0.076798609,4,35,1,0,8413.0488,0,0,0,1
4773,15.75,0.055241242,4,13,0,1,3131.9232,0,1,0,0
4774,14.85,0.061102235,4,18,0,1,2283.0282,0,1,0,0
4775,18.6,0.039517121,4,13,0,1,5896.3248,0,1,0,0
4776,16.35,0.029565309,4,11,1,0,515.3292,0,0,1,0
4777,9.695,0.128283243,4,23,0,2,3375.606,0,1,0,0
4778,15.15,0.012332667,2,13,0,1,3559.3668,0,1,0,0
4779,14.3,0.065195229,1,16,0,1,1669.8264,0,1,0,0
4780,10.895,0.108253944,4,22,0,0,585.2382,1,0,0,0
4781,8.39,0.121178848,3,13,0,1,2784.3756,0,1,0,0
4782,18.35,0.0,3,33,2,0,306.268,0,1,0,0
4783,15.2,0.09698132,2,33,2,0,2548.6824,0,1,0,0
4784,20.2,0.064351908,4,16,0,1,2061.3168,0,1,0,0
4785,12.1,0.079419801,3,35,1,0,5475.5392,0,0,0,1
4786,8.71,0.072301795,3,18,0,1,3331.6632,0,1,0,0
4787,12.15,0.021719387,3,16,0,1,3467.4864,0,1,0,0
4788,8.06,0.021420031,4,18,0,1,3003.4238,0,1,0,0
4789,11.5,0.290430317,2,22,0,0,258.3304,1,0,0,0
4790,14.85,0.018571641,4,23,0,2,4333.6922,0,1,0,0
4791,11.8,0.0,1,11,1,0,1148.505,0,0,1,0
4792,14.7,0.020952705,3,21,1,2,2444.8176,0,1,0,0
